person	abstract	name
http://dbpedia.org/resource/Eldon_Gorst	"""Sir Eldon Gorst, GCMG, KCB (25 June 1861 Ð 12 July 1911) was Consul-General in Egypt from 1907-1911. He was the son of Sir John Eldon Gorst, Solicitor General for England and Wales and Vice-President of the Committee of the Council on Education. Born in New Zealand but reared in London, Gorst attended Eton College and Trinity College, Cambridge. In 1885 he became both a barrister and a member of the British diplomatic corps, going to Egypt the following year as controller of direct taxes, becoming undersecretary for finance (1892), adviser to the Interior Ministry (1894), and financial adviser (1898). In 1904 he returned to London where, as undersecretary of state, he effectively represented Lord Cromer in the Foreign Office. After the Liberal Party came to power, the British government sent Gorst to replace Cromer with instructions to give Egyptians greater responsibility to manage their internal affairs. As British Agent and Consul General in Egypt, Gorst quickly improved the Agency's relationship with Khedive Abbas Hilmi II, brought more Egyptians into responsible government positions, and weakened the Egyptian National Party. However, his efforts to rein in the burgeoning corps of Anglo-Egyptian officials offended many old Egypt hands. The appointment of Boutros Ghali as prime minister, popularly ascribed to Gorst, angered the Nationalists and many other Egyptians, leading to press attacks and eventually to Boutros Ghali's assassination. The revival of the Press Law in 1909 alienated Europeans as well as Egyptians and proved unenforceable. Gorst's attempt to extend the Suez Canal Company's concession in 1909-1910 to raise additional funds for development in Egypt and the Sudan was disliked by all Egyptians; when he put the issue to the Egyptian General Assembly, vehement opposition from the Nationalist press led to its rejection. This rejection, together with the murder of Boutros Ghali, caused Gorst to abandon his lenient policy in favor of a harsher one, using the Exceptional Laws and various penal measures to stifle the Nationalists. He had almost restored British control when he became stricken with cancer and went back to England to die. An unprepossessing and egotistical man, disliked by the older British colonial administrators in Egypt and distrusted by the Egyptians as sphinxlike, Gorst was never accorded the respect that his intelligence and strong will warranted, although he received the Grand Cordons of the Osmanieh and Mejidiye Orders and was a Knight Commander of Sts. Michael and George. His autobiographical notes and diaries are at St Antony's College, Oxford and other papers are in the possession of his grandson, Paul Lyeley. Eldon Gorst was also the lover for two years in the 1880s of (Christina Anne) Jessica Sykes, nŽe Cavendish-Bentinck, whose son Sir Mark Sykes, 6th Bt., later married 1903 Eldon's younger sister Edith."""	Sir Eldon Gorst
http://dbpedia.org/resource/Elias_Scheres	"""Elias Scheres (nŽe Shadrock; born 2 July 1990 in Tokoroa, New Zealand) is a New Zealand netball player in the ANZ Championship, playing for the Central Pulse. Scheres captained the New Zealand Secondary Schools team that won the International School Girls Championship in June 2008. She was also a member of the New Zealand U21 team in 2007 and 2008, and made the preliminary U21 squad in 2009."""	Elias Scheres
http://dbpedia.org/resource/Elias_Scheres	"""Elias Scheres (nŽe Shadrock; born 2 July 1990 in Tokoroa, New Zealand) is a New Zealand netball player in the ANZ Championship, playing for the Central Pulse. Scheres captained the New Zealand Secondary Schools team that won the International School Girls Championship in June 2008. She was also a member of the New Zealand U21 team in 2007 and 2008, and made the preliminary U21 squad in 2009."""	Elias Shadrock
http://dbpedia.org/resource/Elioth_Gruner	"""Elioth Lauritz Leganyer Gruner, early anglicised from GrŸner (16 December 1882 Ð 17 October 1939), was an Australian painter, winner of the Wynne Prize seven times."""	Elioth Gruner
http://dbpedia.org/resource/Elizabeth_Blackbourn	"""Elizabeth Blackbourn is a former female table tennis player from England who was a member of the winning doubles team in the 1947 World Table Tennis Championships."""	Blackbourn Elizabeth
http://dbpedia.org/resource/Elizabeth_Blackbourn	"""Elizabeth Blackbourn is a former female table tennis player from England who was a member of the winning doubles team in the 1947 World Table Tennis Championships."""	Elizabeth Blackbourn
http://dbpedia.org/resource/Elizabeth_Cui	"""Elizabeth Cui (born 12 August 1997) is a female diver from New Zealand. She competed at the 2015 World Aquatics Championships. Lizzie is a five-time national champion and record holder. In heading to Rio de Janeiro, Lizzie marks the first time New Zealand has been represented in the sport since the Barcelona 1992 Olympic Games 24 years ago."""	Elizabeth Cui
http://dbpedia.org/resource/Elizabeth_Farrelly	"""Elizabeth Margaret Farrelly is a Sydney-based author, architecture critic, essayist, columnist and speaker who was born in New Zealand but later became an Australian citizen. She has contributed tocurrent debates about aesthetics, ethics, design, public art, architecture, urban environments, society and politics, including criticism of the treatment of Julian Assange.Farrelly's range of interests and contributions are wide enough to have caused her to be described as a ""Renaissance woman"". Farrelly's portrait by Mirra Whale was a finalist in the 2015 Archibald Prize at the Art Gallery of New South Wales."""	Elizabeth Farrelly
http://dbpedia.org/resource/Elizabeth_Fuller_(illustrator)	"""Elizabeth Anne Fuller (born 24 June 1957) is the illustrator of many New Zealand children's books; including Mrs. Wishy-Washy, My Brown Bear Barney, Best-Loved Bear. She was born in Hastings, New Zealand, daughter to Geoffrey and Margaret Fuller. Elizabeth went to primary and secondary schools in Hawke's Bay before attending Wellington School of Design. Before becoming a freelance illustrator Elizabeth worked as a Designer in the Graphics Department, Television New Zealand; Designer, Illustrator in Creative Department, Illotts Advertising, Wellington. She is now living in Auckland with her family of her husband, Hugh, and three children. She continues to illustrate for the international market. Gardening and photography are two of Elizabeth's pursuits when not illustrating."""	Elizabeth Ann Fuller
http://dbpedia.org/resource/Elizabeth_Fuller_(illustrator)	"""Elizabeth Anne Fuller (born 24 June 1957) is the illustrator of many New Zealand children's books; including Mrs. Wishy-Washy, My Brown Bear Barney, Best-Loved Bear. She was born in Hastings, New Zealand, daughter to Geoffrey and Margaret Fuller. Elizabeth went to primary and secondary schools in Hawke's Bay before attending Wellington School of Design. Before becoming a freelance illustrator Elizabeth worked as a Designer in the Graphics Department, Television New Zealand; Designer, Illustrator in Creative Department, Illotts Advertising, Wellington. She is now living in Auckland with her family of her husband, Hugh, and three children. She continues to illustrate for the international market. Gardening and photography are two of Elizabeth's pursuits when not illustrating."""	Elizabeth Fuller
http://dbpedia.org/resource/Elizabeth_Hawthorne	"""Elizabeth Hawthorne, ONZM, is a New Zealand-born actress who is known for her role as Mrs. Macready in the 2005 film The Chronicles of Narnia: The Lion, the Witch and the Wardrobe and the Peter Jackson supernatural comedy The Frighteners. She played Judge Harriet Caldwell in the 2004 TV movie, Raising Waylon. Married to Raymond Hawthorne, she is the mother of Emmeline Hawthorne  and the late Sophia Hawthorne."""	Elizabeth Hawthorne
http://dbpedia.org/resource/Elizabeth_Herriott	"""Elizabeth Maude Herriott (1882 Ð 13 March 1936) was a New Zealand scientist and academic. She was the first woman appointed to the permanent teaching staff at Canterbury College, now the University of Canterbury."""	Elizabeth Herriott
http://dbpedia.org/resource/Elizabeth_McRae	"""Elizabeth Helen McRae ONZM (nŽe Kersley, born 1 August 1936) is a New Zealand actress, best known for her portrayal of Marjorie Brasch (nŽe Neilson) in the television soap opera Shortland Street."""	Elizabeth McRae
http://dbpedia.org/resource/Elizabeth_Milne	"""Elizabeth Caylee Milne (born 11 December 1990) is a New Zealand association football player who plays for Adelaide United in the Australian W-League. She has also represented her country. Milne was a member of the New Zealand squad in the 2008 FIFA U-20 Women's World Cup playing all 3 group games; a 2Ð3 loss to Nigeria, a 4Ð3 win over hosts Chile and a 1Ð1 draw with England. In 2010 she represented New Zealand at the 2010 FIFA U-20 Women's World Cup in Germany, appearing in one group game. Milne made her senior Football Ferns debut in a 0Ð6 loss to China on 10 January 2009"""	Elizabeth Caylee Milne
